gen,id,i_j0->o_m2,i_m2->o_m3,i_j3->o_m3,i_j1->o_m3,i_j3->h_0,h_0->o_m3,i_m2->h_1,h_1->o_m3,i_m2->h_2,h_2->h_1,i_j0->h_3,h_3->o_m2,h_3->h_4,h_4->o_m2,i_m3->o_m3,h_3->h_5,h_5->h_4,i_j4->o_m2,i_j4->h_6,h_6->o_m2,h_0->o_m2,i_j0->h_7,h_7->h_3,h_4->o_m3,i_j3->h_8,h_8->h_0,i_j7->o_m3,i_m3->o_m2,i_m2->h_0,i_j5->o_m3,i_j5->h_1,i_m3->h_2,h_2->o_m2,i_j5->h_3,h_3->h_1,i_j4->o_m3,i_j4->h_4,i_j1->h_5,h_5->o_m3,i_c->o_m3,i_j5->h_6,h_6->h_3,i_j3->o_m2,h_2->h_7,h_7->o_m2,i_j5->o_m2,h_2->h_8,h_8->h_7,h_7->h_9,h_9->o_m2,h_9->o_m3,i_j6->o_m3,h_6->o_m3,i_j1->o_m2,i_j6->o_m2,i_j6->h_0,i_j6->h_1,h_1->h_0,h_1->h_2,h_2->h_0,i_ca->o_m2,h_1->h_3,h_3->h_2,h_1->h_4,h_4->h_3,h_0->h_5,h_5->o_m2,h_1->h_7,h_7->h_4,i_ca->h_8,h_8->o_m2,h_9->h_4,i_j1->h_0,h_0->h_1,h_0->h_2,h_3->o_m3,h_5->h_0,h_1->h_6,i_ca->o_m3,h_6->h_7,i_j2->o_m2,h_8->o_m3,h_2->h_9,h_9->h_1,i_c->o_m2,i_j2->o_m3,i_j2->h_0,i_j2->h_1,h_0->h_6,h_6->h_5,i_ca->h_7,h_7->h_8,h_3->h_9,h_9->h_2,i_j0->o_m3,h_1->o_m2,i_j6->h_2,h_2->h_3,h_3->h_0,i_j1->h_4,i_j2->h_6,h_0->h_7,h_7->h_1,i_j0->h_8,i_j1->h_9,i_m2->o_m2,i_c->h_0,i_j0->h_1,i_m2->h_3,i_c->h_4,h_4->h_0,i_j2->h_7,h_7->h_6,h_5->h_8,i_j3->h_9,i_j5->h_0,i_j5->h_2,i_j5->h_4,h_4->h_2,h_1->h_5,h_5->h_3,i_j6->h_6,h_5->h_7,h_2->o_m3,i_m3->h_8,h_4->h_9,i_j7->o_m2,i_ca->h_0,i_ca->h_2,h_2->h_5,i_m2->h_6,h_7->o_m3,i_m3->h_9,h_0->h_3,h_5->h_6,h_0->h_8,h_8->h_5,h_0->h_9,h_9->h_8,i_m3->h_3,i_m3->h_4,h_4->h_5,h_6->h_2,h_7->h_0,i_j4->h_9,i_j3->h_2,i_j3->h_3,h_5->h_2,i_j3->h_7,h_8->h_2,h_5->h_9,i_j4->h_2,i_ca->h_3,h_4->h_4,h_7->h_5,i_j0->h_6,i_j4->h_7,i_j5->h_9,i_c->h_3,i_m3->h_6,h_4->h_8,i_j7->h_9,i_j6->h_4,h_8->h_8,h_9->h_3,i_j2->h_2,i_j4->h_3,i_ca->h_4,i_j4->h_5,h_8->h_6,h_8->h_9,i_j7->h_3,i_m2->h_4,i_j0->h_5,i_j7->h_6,i_j2->h_3,h_8->h_4,h_4->h_6,i_c->h_9,i_c->h_2,h_8->h_3,h_9->h_5,i_j0->h_4,i_ca->h_6,i_j6->h_7,i_j4->h_8,h_6->h_8,h_7->h_2,i_m2->h_8,i_c->h_6,h_4->h_7,i_j2->h_9,h_2->h_6,i_m2->h_7,i_j6->h_8,i_j0->h_9,i_j7->h_4,i_j3->h_5,h_9->h_7,i_j0->h_2,i_j2->h_4,i_m2->h_5,i_j3->h_6,i_j3->h_4,h_9->h_6,h_9->h_9,i_j5->h_5,h_3->h_8,i_j7->h_2,i_j5->h_7,h_2->h_4,h_6->h_4,i_m3->h_7,h_3->h_7,h_6->h_6,i_c->h_5,h_2->h_2,h_3->h_3,i_j7->h_5,h_3->h_6,i_c->h_7,i_m2->h_9,i_j2->h_5,i_j7->h_8,i_j6->h_9,i_j6->h_5,i_ca->h_9,i_j5->h_8,h_7->h_7,i_j1->h_3,i_c->h_8,i_j1->h_7,i_j2->h_8,h_6->h_9,i_j6->h_3,i_j1->h_8,i_j1->h_2,h_5->h_5,i_j1->h_6,i_j7->h_7,i_m3->h_5
535,533-0,0.6444438733326323,-3.097938599457538,0.2369224950177006,-1.8076579301332367,,,,,,,,,,0.8336132554672877,-0.0283700683910821,,,0.5556261384124713,,0.7408307500428206,,,,-0.5885624795295479,,,,-1.214847256670709,,0.464045145585266,,,,,,0.2413215884453581,,,-0.2583072295202175,0.1922916131659314,,,-2.2905706429301502,,-0.9896689020852067,,,,,0.4923428814236608,,,1.3218080845859304,-0.5127074287497763,-0.4948712456784012,,,,,,0.9307759792661924,,,,,,-0.7669320041683504,,,,-0.2900273023280538,,,,,0.7755051248755472,,,,,0.1201738819044051,0.6469746423753667,,,2.0245637951627584,1.2536159346388118,,,,,,,,,-0.8416514587863254,,,,,,,,,,,0.0720904469406544,,,,,,,,,,,,,,,,,,0.948095630253067,,,0.8752769710812958,,,,,-0.9158114870167384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,535-1,0.6603249631405432,-3.0984859919975416,-0.0227388800951,-1.7817385512076276,,,,,,,,-1.4498081603963082,,0.91858951525212,,,,0.2104373291045773,,0.5511879878528562,,,,-0.5910187204957038,,,,-1.3937435489040757,,0.5187548589579065,,,0.8785864231292315,,,0.247872123117949,,,-0.0768816882828034,0.1883243575289893,,,-2.403866116493544,,-0.6286172743397446,,,,,0.6778960311225702,,0.563095561693468,1.0032353650196184,-0.3240901185457941,-0.3630762059846928,,,,,,0.8262208308841328,,,,,,-0.9053860646072496,,,,-0.4908046086083035,,,,,0.7758080725344714,,,0.4505991854180245,,,,,,2.0612642419807035,1.1929331348027243,,,,,,,,,-1.128615503695813,,,,,,,,,,,0.3820858695698389,,,,,,,,,,,,,,,,,,0.8312901998417723,,,1.1030080564711626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,536-0,0.6603249631405432,-3.0984859919975416,-0.0227388800951,-1.7817385512076276,,,,,,,,-1.4498081603963082,,0.91858951525212,,,,0.2104373291045773,,0.5511879878528562,,,,-0.4461699905279005,,,,-1.3937435489040757,,0.5187548589579065,,,0.8785864231292315,,,0.247872123117949,,,-0.0768816882828034,0.1883243575289893,,,-2.166800023584132,,-0.5730587160069828,,,,,0.6778960311225702,,0.4248469703815652,1.0032353650196184,-0.3240901185457941,-0.3630762059846928,,,,,,0.8262208308841328,,,,,,-0.9053860646072496,,,,-0.4908046086083035,,,,,0.7758080725344714,,,0.2138479758363687,,,,,,2.0612642419807035,1.1929331348027243,,,,,,,,,-1.128615503695813,,,,,,,,,,,0.3820858695698389,,,,,,,,,,,,,,,,,,0.8312901998417723,,,1.1030080564711626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,536-2,0.5591281277759328,-3.0835887139286298,-0.0227388800951,-1.7817385512076276,,,,,,,,-1.427772145581455,,0.8660828345316504,,,,0.2463152897409824,,,,,,-0.5910187204957038,,,,-1.6244366203118314,,0.5187548589579065,,,0.7503859546840403,,,0.247872123117949,,,0.053195573922826,0.1883243575289893,,,-2.2930652051926472,,-0.6081213294221954,-0.549859457323929,,,,0.6778960311225702,,0.5283075867557647,1.0032353650196184,-0.3208634476830487,-0.2199206084095848,,,,,,0.900973065659487,,,,,,-0.8683751137403051,,,,-0.6188890065895748,,,,,0.7786428882459557,,,,,,0.5779580250071203,,,2.0107395351814388,1.1698588445905889,,,,,,,,,-1.2654920412197952,,,,,,,,,,,0.3358989743568573,,,,,,,,,,,,,,,,,,0.8556555412020521,,,1.1030080564711626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,538-2,0.6230110222588973,-3.132396814038541,-0.1699468010553068,-1.783318500607061,,,,,,,,-1.4117375344037673,,0.8426104495610847,,,,0.1371433186106968,,0.5511879878528562,,,,-0.5390005683248081,,,,-1.183890995726753,,0.5724956368548846,,,0.9599326772664968,,,0.2474728267709326,,,-0.0412221257708911,0.1885661867479291,,,-2.164658913729705,,-0.7162637219779918,,,,,0.6335288914214156,,0.4807066688575197,1.0362016334916295,-0.3611684291460488,-0.3589636621348607,,,,,,0.9040291695674064,,,,,,-0.7336553456625763,,,,,,,,,0.7934344380776385,,,0.6010941703020167,,,0.1662312613469192,,,2.0151525349196096,1.1749649382393297,,,,,,,,,-1.1306611959894215,,,,,,,,,,,0.3198193268824766,,,,,,,,,,,,,,,,,,0.9040795142279306,,,1.0891264124461753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,539-2,0.6230110222588973,-3.093167811291828,0.0131227431874406,-1.783318500607061,,,,,,,,-1.4117375344037673,,1.0831432160687375,,,,0.1371433186106968,,0.5511879878528562,,,,-0.7809306788281674,,,,-1.183890995726753,,0.5724956368548846,,,0.9599326772664968,,,0.2474728267709326,,,-0.0412221257708911,0.1885661867479291,,,-2.164658913729705,,-0.864681267875835,,,,,0.6335288914214156,,0.4807066688575197,1.0362016334916295,-0.3611684291460488,-0.3589636621348607,,,,,,0.7734917808384747,,,,,,-0.7336553456625763,,,,,,,,,0.6277990209676074,,,0.6010941703020167,,,0.1662312613469192,,,2.0151525349196096,1.1334611498915654,,,,,,,,,-1.1306611959894215,,,,,,,,,,,0.3198193268824766,,,,,,,,,,,,,,,,,,0.9040795142279306,,,1.0891264124461753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,539-2,0.6230110222588973,-3.093167811291828,0.0085000201539628,-1.783318500607061,,,,,,,,-1.4117375344037673,,1.0831432160687375,,,,0.3505809785202308,,0.5511879878528562,,,,-0.7809306788281674,,,,-1.183890995726753,,0.5724956368548846,,,0.9599326772664968,,,0.2474728267709326,,,-0.0412221257708911,0.1885661867479291,,,-2.164658913729705,,-0.623081495868887,,,,,0.6335288914214156,,0.4807066688575197,1.0362016334916295,-0.3611684291460488,-0.3589636621348607,,,,,,0.7734917808384747,,,,,,-0.7336553456625763,,,,,,,,,0.6277990209676074,,,0.6010941703020167,,,0.1662312613469192,,,2.198235022024956,1.1334611498915654,,,,,,,,,-1.1306611959894215,,,,,,,,,,,0.5616595239038298,,,,,,,,,,,,,,,,,,0.8465637125613195,,,1.0891264124461753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,540-0,0.998105983698589,-3.118810207128641,-0.3249864671444809,-1.813628692891781,,,,,,,,-1.4949893535117025,,1.0609254084397597,,,,0.1675332877753621,,-0.4594870756999154,,,,-0.5534807505923778,,,,-1.4874368923119752,,0.793387397289097,,,0.8137640377581478,,,0.2475839780449067,,,0.055865525256405,0.1951570502072924,,,,,-0.6861603544090236,-0.549859457323929,,,,0.6458792776376121,-0.070261344617739,0.4431446789830472,1.0270248835258082,-0.3499488172698354,,,,,,,,,,,,,-0.8294396405697803,,,,-0.5545265771611609,,,,,0.789316945843794,,,0.5304799417111846,,,0.2477337115334603,,,1.715082362980081,1.1735435658217523,,,,,,,,,-1.2227893411636463,,,,,,,,,,,0.3242953841146205,,,,,,,,,,,,,,,,,,0.8905998359565653,,,1.0929906161378973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,541-2,0.9697088544767204,-3.1168689109157,-0.1182115877027123,-1.8113340141156515,,,,,,,,-1.5243623453305817,,0.7922427761600657,,,,0.1451865895222284,,0.5511879878528562,,,,-0.5707001901146411,,,,-1.2972405706397443,,0.657334241029802,,,,,,0.2475755631702357,,,0.2761814752897528,0.1969147343126102,,,-1.9434048706646567,,-0.7025414080329246,,,,,0.6449442730404423,,0.2546041927390531,0.7282473144204402,-0.1861157840248571,-0.2780691577743221,,,,,,1.0615515287890105,,,,,,-0.8221881462029523,,,,,,,,,0.7770889879774642,,,0.5358258982830882,,,0.0689770133906444,,,1.9547852892249604,1.1705090661304596,,,,,,,,,-1.1056989366643235,,,,,,,,,,,0.3239565174576603,,,,,,,,,,,,,,,,,,1.074868948579114,,,1.0926980707751115,,,,,0.5462814225537536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,543-2,0.7195351487413231,-3.150009349911172,,-1.7912966956378922,,,,,,,,-1.6184232525172642,,1.0772950841678774,,,,0.3023994901618724,,0.3136518974772739,,,,-0.6291838917474453,,,,-1.2610383675505157,,0.8005179594405853,,,0.9214584273364904,,,0.2475020838120414,,,-0.0156668865396463,0.190301022132886,,,-2.070482499843429,,-0.6650727432376413,-0.4503221579745292,,,,0.6367797381667388,,0.4708196685326909,0.9658155091662384,-0.4745202483829941,-0.113960130773513,,,,,,0.7734917808384747,,,,,,-0.7336553456625763,,,,,,,,,0.6419968885690713,,,0.4753155279126815,,,0.1810643491271557,,,2.265538497924439,1.1440115722905395,,,,,,,,,-1.282040421681669,,,,,,,,,,,0.4991809562070333,,,,,,,,,,,,,,,,,,0.8581548228237948,,,0.9219432239842036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,543-0,0.982758583255388,-3.1081760222673367,-0.1141469710332533,-1.801058721271787,,,,,,,,-1.4747200036227022,,0.9621009683686826,,,,0.1835215261787509,,0.3329439144223386,,,,-0.6025626773027006,,,,-1.4454550579727186,,0.6540964860670554,,,,,,0.2475378823835445,,,0.0219619111519278,0.1933255115531915,,,-1.9434048706646567,,-0.6817025836003283,,,,,0.6407574360215885,,0.3822444469095052,0.879838478661825,-0.2887941944417803,-0.2780691577743221,,,,,,1.0615515287890105,,,,,,-0.8925650188984444,,,,,,,,,0.7223336778809083,,,0.5365471010708794,,,0.1449677659639274,,,1.9966204277977304,1.156920945088421,,,,,,,,,-1.0541969578675066,,,,,,,,,,,0.423721964791806,,,,,,,,,,,,,,,,,,1.1936439906690737,,,0.9850304140952656,,,,,0.5462814225537536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,543-0,0.982758583255388,-3.1081760222673367,-0.1141469710332533,-1.801058721271787,,,,,,,,-1.4747200036227022,,0.9621009683686826,,,,0.1835215261787509,,0.3329439144223386,,,,-0.7786070393819746,,,,-1.4454550579727186,,0.6540964860670554,,,,,,0.2475378823835445,,,0.0219619111519278,0.1933255115531915,,,-1.7298683603711718,,-0.6817025836003283,,,,,0.6407574360215885,,0.3822444469095052,0.879838478661825,-0.2887941944417803,-0.2780691577743221,,,,,,1.0615515287890105,,,,,,-0.8925650188984444,,,,,,,,,0.7223336778809083,,,0.5365471010708794,,,0.1904379260230795,,,1.9966204277977304,1.156920945088421,,,,,,,,,-1.0541969578675066,,,,,,,,,,,0.4431824641764068,,,,,,,,,,,,,,,,,,1.1936439906690737,,,0.9850304140952656,,,,,0.7170277101265501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,546-2,0.8765071414011729,-3.1250622519752764,,-1.797118231319082,,,,,,,,-1.5327265311280125,,1.0085996432278614,0.1754538476406453,,,,,0.0924032119882156,,,,-0.6133084622434911,,,,-1.2748433084737547,,0.7132002383339335,,,0.9214584273364904,,,0.2475234321130146,,,0.0067728607645593,0.1921046614325572,,,-2.163483846017157,,-0.3471300869688924,-0.4503221579745292,,,,0.712179999022566,0.2050135925762515,0.4179982734158501,0.921505277026502,-0.3342955281909263,-0.3071009167760704,,,,,,,,,,,,-1.1781591207638094,,,,,,,,,0.6006924667469676,,,0.5118306735724276,,,0.4112362956360701,,,1.9779873129523,1.1517100128789062,,,,,,,,,-1.1461670994774469,,,,,,,,,,,0.5379764147468343,,,,,,,,,,,,,,,,,,1.0130999215759635,,,0.959564957631612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,547-1,0.936164415283562,-3.268462881314053,,-1.8245380018650503,,,,,,,,-1.500157455001039,,0.775004739711989,0.3695272902952696,,,,,0.3118833249804514,,,,-0.7061190850136753,,,,-1.3706371319719668,,0.6800151005614042,,,0.9214584273364904,,,0.2475315455440573,,,-0.1588813720137332,0.1927901353305581,,,-1.6082858500217785,,,-0.4503221579745292,,,,0.6720781864920807,0.3505834600193249,0.3979234792953238,0.8607898128885829,-0.2638601166499733,-0.2908003794108346,,,,,,0.4034346096475073,,,,,,-0.8644358212805765,,,,,,,,,0.5540298628136344,,,0.4725168763524734,,,0.4111101044866212,,,2.0442226245902564,1.0779594187048431,,,,,,,,,-0.9233991297890184,,,,,,,,,,,0.4847522083465774,,,,,,,,,,,,,,,,,,1.1144704704340858,,,1.0881462460439806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,548-2,0.9420886235720304,-3.063687745919907,,-1.827260895845365,,,,,,,,-1.4969232141753592,,0.8365978828879825,0.3993671884503493,,,,,0.2991789135747035,,,,-0.7153355547732055,,,,,,0.6767196823256738,,,0.9214584273364904,,,0.247532351240535,,,-0.1620445947345114,0.1928582056576748,,,-1.6240590546272122,,-0.5952863033604754,-0.2247367781934537,,,,0.6680959145122368,0.161917373751122,0.3959299711448746,1.2974379002055805,-0.2340954465864611,-0.2851851266872274,,,,,,,,,,,,-0.8276834046840362,,,,,,,,,0.5493960777444682,,,0.4903496304577588,,,0.4177937424467199,,,2.051991830658563,1.0028240854048742,,,,,,,,,-0.9180259843764748,,,,,,,,,,,0.4487887739935062,,,,,,,,,,,,,,,,,,1.1245369754328864,,,1.054212849602124,,,,,0.143211302396794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,549-1,0.9397512416876552,-3.239258764466613,,-1.688480074366046,,,,,,,,-1.4981992759793248,,0.8122964589590638,0.38759392964798,,,,,0.3364524836042859,,,,-0.7116992191811993,,,,-0.7536287689284245,,0.7228323807723367,,,0.9214584273364904,,,0.2475320333549611,,,-0.0854758610818657,0.192831348676671,,,-1.6178357753453128,,-0.5952863033604754,-0.2931671961883201,,,,0.7580557919838594,0.3541458204554944,0.4744542272546425,0.8663732284600513,-0.2707313441766461,-0.1493428561029221,,,,,,,,,,,,-0.72130299731647,,,,,,,,,,,,0.4421018087074747,,,0.4151567294436381,,,2.0489265094146454,1.1643937849577726,,,,,,,,,-0.9201459457515396,,,,,,,,,,,0.3504696131243165,,,,,,,,,,,,,,,,,,1.306238717766416,,,1.0676011881372327,,,,,0.143211302396794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,549-1,0.9397512416876552,-3.239258764466613,,-1.5676606953683554,,,,,,,,-1.4981992759793248,,,0.38759392964798,,,,,0.4273093697748528,,,,-0.7116992191811993,,,,-0.7536287689284245,,0.7228323807723367,,,0.9214584273364904,,,0.2475320333549611,,,-0.0854758610818657,0.192831348676671,,,-1.6178357753453128,,-0.5952863033604754,-0.2931671961883201,,,,0.7580557919838594,0.3541458204554944,0.4744542272546425,0.8663732284600513,-0.2707313441766461,-0.1493428561029221,,,,,,0.2262935529352467,,,,,,-0.7310598710152028,,,,,,,,,,,,0.4421018087074747,,,0.4151567294436381,,,2.0489265094146454,1.04577242671943,,,,,,,,,-0.9201459457515396,,,,,,,,,,,0.3504696131243165,,,,,,,,,,,,,,,,,,1.306238717766416,,,1.0676011881372327,,,,,0.2982873811642444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,551-0,1.0937230192380207,-3.131258728560428,,-1.654327238836532,,,,,,,,-1.4982607646294388,,0.3595028595623855,0.3388730313593946,,,0.0267610965612288,,0.3875527653454034,,,,-0.7115239977567986,,,,-1.0174104154512915,,0.6383738015137004,,,0.8616655130642077,,,0.2475320180372432,,,-0.0042997940348615,0.1928300545391121,,,-1.6175358987710453,,,-0.3043571015208407,,,,0.7507252495600135,0.3182217186622278,,0.944877414469329,-0.2629474989228288,-0.1539320490132442,,,,,,0.2285162045537668,,,,,,-0.73861465779616,,,,,,,,,0.7614504463309328,,,0.2303516899332878,,,0.5868766752729895,,,1.983760256698773,1.0435190782132726,,,,,,,,,,,,,,,,,,,,0.3888924725247771,,,,,,,,,,,,,,,,,,1.2513568775709938,,,1.1617542065305284,,,,,0.4921366843237817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,551-0,1.0937230192380207,-3.131258728560428,,-1.654327238836532,,,,,,,,-1.5934932935904331,,0.3595028595623855,0.3388730313593946,,,0.0267610965612288,,0.3875527653454034,,,,-0.5243556483463996,,,,-1.0174104154512915,,0.679299714294016,,,0.8616655130642077,,,0.2475320180372432,,,-0.0042997940348615,0.1928300545391121,,,-1.6175358987710453,,,-0.3043571015208407,,,,0.7507252495600135,0.3182217186622278,,1.1787149103304966,-0.2629474989228288,-0.1539320490132442,,,,,,0.2285162045537668,,,,,,-0.8625313188655337,,,,,,,,,0.7614504463309328,,,0.2303516899332878,,,0.5868766752729895,,,1.983760256698773,1.0435190782132726,,,,,,,,,,,,,,,,,,,,0.3888924725247771,,,,,,,,,,,,,,,,,,1.139360829994844,,,1.1617542065305284,,,,,0.4921366843237817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,553-2,1.0383972273451811,-3.17306846913766,,-1.7799927560367057,,,,,,,,-1.5019272079687702,,,0.4414092841654329,,,,,0.3965246449300307,,,,-0.5217458552640726,,,,-1.218315248799659,,0.6515844968064393,,,0.8787371673176176,,,0.2475319023604797,,,-0.0353209172033153,0.1984094891513697,,,-1.6565950401930705,,0.1854432288357786,-0.3157350962524147,,,,0.7652093745768255,0.279868744980596,0.4062006508541772,1.053045126784906,-0.261338327527694,-0.1219216352448838,,,,,,0.0363994849861441,,,,,,-0.7663783841582847,,,,,,,,,,,,0.3060748404723813,,,0.4965642933821986,,,2.0225448837781053,1.1598834867994463,,,,,,,,,-1.097262069345978,,,,,,,,,,,0.4206440495465962,,,,,,,,,,,,,,,,,,1.158341476086226,,,1.1510582274871115,,,,,0.5380530089363749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,553-2,1.0383972273451811,-3.17306846913766,,-1.7799927560367057,,,,,,,,-1.2574810442492064,,,0.4414092841654329,,,,,0.3965246449300307,,,,-0.5217458552640726,,,,-1.218315248799659,,0.6515844968064393,,,0.8787371673176176,,,0.2475319023604797,,,-0.0353209172033153,0.1984094891513697,,,-1.420800305909795,,0.1854432288357786,-0.3157350962524147,,,,0.7652093745768255,0.4276839144010113,0.4062006508541772,1.053045126784906,-0.261338327527694,-0.3466433843617925,,,,,,0.0363994849861441,,,,,,-0.7663783841582847,,,,,,,,,,,,0.3060748404723813,,,0.4965642933821986,,,2.0225448837781053,1.3782506080499943,,,,,,,,,-1.097262069345978,,,,,,,,,,,0.4206440495465962,,,,,,,,,,,,,,,,,,1.158341476086226,,,1.1510582274871115,,,,,0.5735038121930448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,555-1,1.0937230192380207,-3.127129948607293,,-1.83595752595252,,,,,,,,-1.6904093401193616,,0.6034272291898777,0.4844257328593468,,,,,0.3934863253334011,,,,-0.6497689854830238,,,,-1.322587108951475,,0.4590457431462038,,,0.8616655130642077,,,0.2475320180372432,,,-0.0042997940348615,0.1928300545391121,,,-1.6020995474922208,,,-0.1145694098550831,,,,0.7507252495600135,0.3182217186622278,,1.281557933350916,-0.2629474989228288,,,,,,,0.2285162045537668,,,,,,-0.9984929460864848,,,,-0.0436264975990154,,,,,0.7614504463309328,,,0.2303516899332878,,,0.5868766752729895,,,1.983760256698773,1.0775435002252445,,,,,,,,,0.0078159523235064,,,,,,,,,,,0.5962814705694104,,,,,,,,,,,,,,,,,,1.3218358662309808,,,1.1617542065305284,,,,,0.4921366843237817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
