gen,id,i_ca->o_m0,i_j6->o_m1,i_j4->o_m1,i_j6->h_0,h_0->o_m1,i_devx->o_m1,i_j4->h_1,h_1->o_m1,h_1->h_2,h_2->o_m1,i_j1->o_m0,i_devx->h_3,h_3->o_m1,i_devx->h_4,h_4->h_3,i_j1->o_m1,h_2->h_5,h_5->o_m1,h_3->o_m3,h_4->h_6,h_6->h_3,i_j5->o_m2,h_5->h_7,h_7->o_m1,i_ca->o_m3,h_4->h_8,h_8->h_6,h_3->h_9,h_9->o_m1,i_devx->o_m2,h_4->o_m2,i_m3->o_m1,i_j6->o_m2,i_j3->o_m2,h_0->o_m2,i_m0->o_m0,i_j6->h_1,h_1->h_0,i_m0->o_m3,i_ca->o_m2,h_0->h_2,h_2->o_m2,i_devx->o_m3,h_0->h_3,h_3->h_2,i_m0->h_4,h_4->o_m3,i_j2->o_m3,i_j6->h_5,i_j2->o_m1,i_ca->h_6,h_6->o_m2,i_m3->o_m3,h_6->o_m3,i_m0->h_7,h_7->h_4,i_j3->o_m1,i_m3->h_8,h_8->o_m3,i_ca->h_9,h_9->h_6,i_c->o_m0,h_0->h_1,i_j7->o_m0,i_j1->h_2,h_2->o_m0,i_j7->h_3,h_3->o_m0,i_j7->h_4,h_0->o_m3,h_5->o_m0,i_j7->h_6,h_6->h_4,h_0->h_7,h_7->o_m3,h_8->h_3,h_7->o_m2,i_j6->h_9,h_9->h_0,i_devy->o_m0,h_1->o_m2,i_j0->o_m0,i_m2->o_m3,i_j2->o_m2,i_m3->o_m0,i_m2->h_0,i_ca->o_m1,h_1->o_m3,i_j2->h_2,i_m2->o_m1,i_j2->h_3,i_j0->o_m1,h_1->h_4,i_m2->h_5,h_5->h_0,i_m2->h_6,h_6->o_m1,i_m2->h_7,h_7->h_6,h_0->h_8,h_8->h_1,i_m2->h_9,h_9->h_5,h_7->o_m0,i_m0->h_0,h_0->o_m0,i_ca->h_1,i_j6->o_m0,i_j5->h_2,i_ca->h_3,h_3->h_1,i_j5->h_4,h_4->h_2,i_j0->o_m2,h_4->h_5,h_5->h_2,h_0->h_6,h_6->o_m0,i_j5->h_7,i_m2->o_m2,i_ca->h_8,h_4->h_9,h_1->o_m0,h_4->o_m1,i_j0->o_m3,i_j5->h_0,i_m0->o_m2,i_j1->h_1,h_2->h_1,i_j1->h_3,i_m3->h_4,i_j5->o_m0,i_j5->h_5,i_j6->o_m3,i_c->o_m2,i_j1->h_6,i_m2->h_8,h_8->o_m1,i_j7->o_m2,h_3->o_m2,h_6->h_9,h_9->h_3,i_j2->h_0,i_devy->o_m1,i_c->o_m3,i_c->h_3,i_c->h_4,i_j3->o_m3,i_j2->h_5,i_devy->h_6,h_7->h_0,i_j3->h_9,h_9->o_m2,i_c->o_m1,i_m3->h_0,i_j3->h_1,i_ca->h_4,i_j4->o_m0,h_3->h_5,i_j5->o_m1,h_5->h_6,i_j4->h_7,i_j3->o_m0,h_5->h_8,i_devx->o_m0,i_j3->h_0,i_j3->h_2,i_j7->o_m1,i_j3->h_3,h_3->h_4,h_5->h_1,h_3->h_6,h_4->h_7,h_7->h_2,i_devx->h_8,i_devx->h_9,h_9->h_8,i_j1->o_m3,i_j7->h_0,i_j7->h_1,i_j4->o_m2,h_2->o_m3,i_j1->o_m2,i_j4->h_3,i_j1->h_5,i_devy->o_m3,h_1->h_6,h_6->h_0,i_j0->h_8,h_8->o_m2,h_5->h_9,h_9->h_2,i_m1->o_m0,i_j6->h_2,h_2->h_0,i_m2->o_m0,h_2->h_4,h_4->h_0,i_m1->h_5,h_3->h_7,i_j5->o_m3,h_3->h_8,h_8->h_7,i_j5->h_9,h_9->o_m3,i_devx->h_0,i_m1->o_m2,i_j1->h_4,h_5->o_m2,h_7->h_1,h_8->o_m0,i_m1->o_m1,i_m0->o_m1,i_j7->o_m3,i_j2->o_m0,h_5->o_m3,h_9->o_m0,i_devy->o_m2,h_4->o_m0,i_j4->o_m3,i_m1->o_m3,i_m3->o_m2,i_devy->h_4,h_0->h_5,h_6->h_8,i_c->h_9,h_0->h_9,h_0->h_4,i_m3->h_7,i_c->h_8,i_devy->h_5,i_devy->h_7,h_1->h_8,h_8->h_4,i_m2->h_4,h_9->h_4,h_7->h_5,i_m0->h_8,h_6->h_5,h_1->h_9,h_5->h_5,h_6->h_6,i_devy->h_8,i_m1->h_8,h_7->h_8,i_ca->h_5,i_devy->h_9,h_8->h_9,i_c->h_5,i_c->h_7,h_5->h_4,h_6->h_7,i_j4->h_8,i_j0->h_9,h_8->h_8,i_m3->h_9,i_m1->h_7,h_9->h_7,i_m1->h_4,h_8->h_5,i_j5->h_8,i_c->h_6
159,157-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1676344519039822,,,,,,,,,,,,,,,,,,,,,,,0.020081570552402,,,,,0.8818912328169097,,,1.6243732192112288,,,,,,,,,0.655380111160731,,,,,,,,,,,,,,1.4923238527328218,,,-1.4511094270097278,,,,,,,,,0.8626797983086343,,,,,,,,,,,,,,,,,,,,,,,0.8548791306294764,,,,-0.2320582778727794,,,,,,,,,,,,,,,,,,,,,0.9889405848531428,,,,,,,,0.4905886161396712,-0.7246813593881241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5704620054887279,,,,,,,,,,,,-0.8498771126343923,,,,,,0.7721800762143533,,,,,0.7936669592964054,0.5760410488391955,0.0351632814020456,,,2.3230797626903903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,159-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1676344519039822,,,,,,,,,,,,,,,,,,,,,,,-0.0440540033230362,,,,,0.8788659307550305,,,1.6401653839732713,,,,,,,,,,,,,-0.5715908199410593,,,,,,,,,,1.5923765489614128,,,-1.3501976213723033,,,,,,,,,0.962102404010798,,,,,,,,,,,,,,,,,,,,,,,0.8802792894642388,,,,-0.2832052694324302,,,,,,,,,,,,,,,,,,,,,1.0048388627238043,,,,,,,,0.4905886161396712,-0.7359036660103777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4942596201077952,,,,,,,,,,,,-0.8694147946826216,,,,,,0.736588935119645,,,,,0.7326454489190567,0.6149228382943911,0.0351632814020456,,,2.3907064168827685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,159-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1676344519039822,,,,,,,,,,,,,,,,,,,,,,,-0.0440540033230362,,,,,0.8788659307550305,,,1.6401653839732713,,,,,,,,,,,,,-0.5715908199410593,,,,,,,,,,1.5923765489614128,,,-1.3501976213723033,,,,,,,,,0.7350296808186898,,,,,,,,,,,,,,,,,,,,,,,0.6845891265783967,,,,-0.2832052694324302,,,,,,,,,,,,,,,,,,,,,1.0048388627238043,,,,,,,,0.625291617653539,-0.7359036660103777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4942596201077952,,,,,,,,,,,,-0.8694147946826216,,,,,,0.6305574378509391,,,,,,0.6149228382943911,0.0351632814020456,,,2.5770153011477306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,161-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0073439566557833,,,,,,,,,,,,,,,,,,,,,,,-0.0440540033230362,,,,,0.8788659307550305,,,1.6401653839732713,,,,,,,,,,,,,-0.5715908199410593,,,,,,,,,,1.71480419827865,,,-1.3501976213723033,,,,,,,,,0.7350296808186898,,,,,,,,,,,,,,,,,,,,,,,1.0104312927022532,,,,-0.2832052694324302,,,,,,,,,,,,,,,,,,,,,1.0048388627238043,,,,,,,,,-0.7359036660103777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4942596201077952,,,,,,,,,,,,-0.8694147946826216,,,,,,0.6874058562759285,,,,,,0.6117945322079167,0.0351632814020456,,,2.477126440933423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,162-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1676344519039822,,,,,,,,,,,,,,,,,,,,,,-0.2309270916976285,-0.0440540033230362,,,,,0.8764059555637154,,,1.6401653839732713,,,,,,,,,,,,,-0.5384688850148569,,,,,,,,,,1.7819603073117567,,,-1.3501976213723033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5323746560785572,,0.8802792894642388,,,,-0.2832052694324302,,,,,,,,,,,,,,,,,,,,,0.9527321046955676,,,,,,,,,-0.6255360664146341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4942596201077952,,,,,,,,,,,,-0.8694147946826216,,,,,,0.736588935119645,,,,,,0.6090880413474654,0.0351632814020456,,,2.3907064168827685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,162-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.099538394922733,,-0.1676344519039822,,,,,,,,,,,,,,,,,,,,,,-0.2309270916976285,-0.0440540033230362,,,,,0.8764059555637154,,,1.6401653839732713,,,,,,,,,,,,,-0.3690427954703365,,,,,,,,,,1.7819603073117567,,,-1.3501976213723033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6448076973270083,,0.8802792894642388,,,,-0.2832052694324302,,,,,,,,,,,,,,,,,,,,,0.8137052430895764,,,,,,,,,-0.6255360664146341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6345221743910532,,,,,,,,,,,,-1.0435869745464448,,,,,,0.736588935119645,,,,,,0.6090880413474654,0.0351632814020456,,,2.3907064168827685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,164-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1676344519039822,,,,,,,,,,,,,,,,,,,,,,-0.2309270916976285,-0.0440540033230362,,,,,0.8621932184209787,,,1.6427518736339894,,,,,,,,,,,,,-0.2189885144958832,,0.8392540008579565,,,,,,,,1.7698267994711132,,,-1.3117583860026547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.883140671473812,,,,,,,,,,,,,,,,,,,,,,,,,0.8601021770975429,,,,,,,,0.356303011469551,-0.6364785422044544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7669257360575046,,,,,,,,,,,,-0.9895293885112708,,,,,,0.736588935119645,,,,,,0.6160898210714042,0.0351632814020456,,,2.424971298771696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,165-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0199150853461498,,-0.1676344519039822,,,,,,,,,,,,,,,,,,,,,-0.9874658540382129,-0.0755865072338374,-0.0440540033230362,,,,,0.8659925723827269,,,1.635246029528171,,,,,,,,,,,,,-0.2591010784005004,,,,,,,,,,1.7214498039322397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6448076973270083,,0.9057529990193882,,,,-0.2832052694324302,,,,,,,,,,,,,,,,,,,,,0.8476993321517882,,,,,,,,,-0.6335533956738558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7315315687331571,,,,,,,,,,,,-1.003980081688991,,,,,,0.736588935119645,,,,,,0.614218102818525,0.0351632814020456,,,2.4158115983251105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,166-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5863808441154308,,-0.0099958790471766,,,,,,,,,,,,,,,,,,,,,,,-0.2416907045044283,,,,,0.9827863851252054,,,1.6615815098518811,,,,,,,,,,,,,-0.2869103028826588,,,,,-0.3887997664855529,,,,,1.7645098697624364,,,-1.2694558171458497,,,,,,,,,0.7350296808186898,,,,,,,,,,,,,,,,,,,,,,,0.8991866139429505,,,,-0.4819838467398193,,,,,,,,,,,,,,,,,,,,,0.9735499995752946,,,,,,,,,-0.5891268128490146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4785307177242056,,,,,,,,,,,,-1.0410030954809797,,,,,,,,,,,,0.6155123560022201,0.0351632814020456,,,2.5771677199868424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,166-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2045436434288713,,-0.0481463879798435,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9430982219791758,,,1.865203328656996,,,,,,,,,,,,,-0.3238782106756034,,,,,-0.6199964582441668,,,,,1.7673118790900095,,,-1.255164397292707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9206038760353958,,,,-0.4378001939166276,,,,,,,,,,,,,,,,,,,,,0.8610751475022291,,,,,,,,,-0.6357056439521288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5477602873787374,,,,,,,,,,,,-0.9587811452865582,,,,,,0.7301145166630548,,,,,,0.860373591424827,0.0351632814020456,,,2.5182880768937363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,167-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1324612905784546,,,,,,,,,,,,,,,,,,,,,-0.8563641806995463,,,,,,,0.97209795066863,,,1.6878042569550202,,,,,,,,,,,,,-0.2968661443255536,,,,,-0.3155173243741196,,,-0.179236065266637,,1.6824129564333448,,,,,,,,,,,,0.7350296808186898,,,,,,,,,,,,,,,,,,,,,,,0.9046951702897738,,,,-0.3599576612131365,,,,,,,,,,,,,,,,,,,,,0.9432593539746746,,,,,,,,,-0.6016709757390357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4971749597110865,,,,,,,,,,,,-1.030592583227981,,,,,,0.5315450508954906,,,,,,0.3433485554723496,0.0351632814020456,,,2.808529209370953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,169-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028266323438493,,,,,,,,,,,,,,,,,,,,,-0.7527140387104134,,,,,,,0.8783833682105938,,,1.6648600687369977,,,,,,,,,,,,,-0.2824523858002655,,,,,-0.1117072584893495,,,-0.179236065266637,,1.7112700049583855,,,,,,,,,,,,0.7350296808186898,,,,,,,,,,,,,,,,,,,,,,,0.9040179904622464,,,,-0.3950247984690223,,,,,,,,,,,,,,,,,,,,,0.9144538852607746,,,,,,,,,-0.6627276129126042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.653178829286342,,,,,,,,,,,,-0.996534249840996,,,,,,0.5315450508954906,,,,,,0.3829022459105862,0.0310576102223461,,,2.666154716604916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,170-0,,,,,,,,,,,,,,,,,,,,,,,,,0.7501657996627813,,,,,,,,,,,,,,,,,,,,,,0.7421895909182235,,,,,,,1.2751605595694673,,,,1.7112700049583855,0.8783833682105938,,,,,,,,,,,,,,-0.7527140387104134,,-0.5732705472639035,,0.8668939017623927,,,,,,-0.2262987245558738,0.8635045897448608,,,,,,,,,,,,,,,,,,,0.3829022459105862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.2194958072472433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.996534249840996,,,,,,,,,,,0.4276278274581316,,,,0.9793485631948504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,171-0,,,,,,,,,,,,,,,,,,,,,,-0.1090589937147492,,,0.8781130949006302,,,,,,,,,,,,,,,,,,,,,,0.7421895909182235,,,,,,,1.2751605595694673,,,,1.7112700049583855,0.9900426433711464,,,,,,,,,,,,,,-0.7527140387104134,,-0.5732705472639035,,0.8668939017623927,,,,,,-0.2262987245558738,0.6314876757860014,,,,,,,,,,,,,,,,,,,0.3373262305872571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5806655385904678,,,,,,,,,,,,,,1.0774353382772093,,,,,,,,,,,,,,,,,,,,1.2194958072472433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8119863888516505,,,,,,,,,,,0.4276278274581316,,,,0.9793485631948504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,172-2,,,,,,,,,,,,,,,,,,,,,,-0.1090589937147492,,,0.9169378580369404,,,,,,,,,,,,,,,,,,,,,,-0.0664369625727213,,,,,0.388955335532777,,1.0883164536323562,,,,1.5511467870623363,1.1195872963150908,,,,,,,,,,,,,,-0.7527140387104134,,,,0.5405762335734641,,,,,,,0.6314876757860014,,,,,,,,,,,,,,,,,,,0.3373262305872571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0842675782215077,,,,,,,,,,,,,,,,,,,,1.2194958072472433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8119863888516505,,,,,,,,,,,0.4276278274581316,,,,0.9793485631948504,,-0.909570829082822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,172-2,,,,,,,,,,,,,,,,,,,,,,-0.1090589937147492,,,0.9169378580369404,,,,,,,,,,,,,,,,,,,,,,-0.0664369625727213,,,,,0.388955335532777,0.5099118743174398,1.150282581854868,,,,1.5511467870623363,1.1195872963150908,,,,,,,,,,,,,,-0.7527140387104134,,,,0.6274963900088762,,,,,,,0.6314876757860014,,,,,,,,,,,,,,,,,,,0.3373262305872571,,,,,,,,,,,,,,,,,,,,,,0.1614987762834456,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0842675782215077,,,,,,,,,,,,,,,,,,,,1.2194958072472433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8119863888516505,,,,,,,,,,,0.4276278274581316,,,,0.9793485631948504,,-0.909570829082822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,174-0,,,,,,,,,,,,,,,,,,,,,,-0.1291659753138415,,,0.9169378580369404,,,,,,,,,,,,,,,,,,,,,,-0.2100058791799309,,,,,0.2261902996082333,0.7161406260003873,1.0449848915742803,,,,1.649431213654325,1.1195872963150908,,,,,,,,,,,,,,-0.7527140387104134,,,,,,,,,,,0.6314876757860014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1614987762834456,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0842675782215077,,,,,,,,,,,,,,,,,,,,1.2194958072472433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6928441084575212,,,,,,,,,,,0.4276278274581316,,,,0.9793485631948504,,-0.909570829082822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,175-1,,,,,,,,,,,,,,,,,,,,,,,,,0.7452766689664844,,,,,,,,,,,,,,,,,,,,,,0.090583116660746,,,,,0.388955335532777,,1.1311448548191192,,,,1.6053985394850694,1.0952049860885755,,,,,,,,,,,,,,-0.7527140387104134,,,,0.6380660235627811,,,,,,-0.3117756806347207,0.6314876757860014,,,,,,,,,,,,,,,,,,,0.3923629323200871,,,,,,,,,,,0.9039393615402428,,,,,,,,,,,,,,,,,,,,,,,,,0.2776767347089923,,,,,,,,,,,,,,1.08298164483809,,,,,,,,,,,,,,,,,,,,1.2194958072472433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3683260772658481,,,,1.0174050110453814,,-0.8753911138447668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,176-1,,,,,,,,,,,,,,,,,,,,,,,,,0.8584678705113062,,,,,,,,,0.5914591900851351,,,,,,-0.7401870846239038,,,,,,,0.1260992228132769,,,,,0.2191505974670359,,0.9648856741886584,,,,1.667215309734607,1.0847035250529755,,,,,,,,,,,,,,-0.973696928942596,,,,0.1743459573975712,,,,,,-0.3117756806347207,0.6314876757860014,,,,,,,,,,,,,,,,,,,0.3923629323200871,,,,,,,,,,,0.9039393615402428,,,,,,,,,,,,,,,,,,,,,,,,,0.2776767347089923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2194958072472433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4851580459193344,,,,1.038658784098273,,-0.8997795549819274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,177-1,,,,,,,,,,,,,,,,,,,,,,,,,0.7452766689664844,,,,,,,,,,,,,,,,,,,,,,0.0947822812124716,-0.339092985486042,,,,0.6340167215660909,,1.1311448548191192,,,,1.6053985394850694,1.0952049860885755,,,,,,,,,,,,,,-0.8017427749057318,,,,0.6380660235627811,,,,,,-0.3117756806347207,0.6314876757860014,,,,,,,,,,,,,,,,,,,0.3923629323200871,,,,,,,,,,,0.9039393615402428,,,,,,,,,,,,,,,,,,,,0.8617234649895935,,,,,0.0921803212984261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2194958072472433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3683260772658481,,,,0.7789784043319175,,-0.8753911138447668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,178-1,,,,,,,,,,,,,,,,,,,,,,,,,0.7696105483006839,,,,,,,,,,,,,,,,,,,,,,0.0328178756651185,-0.339092985486042,,,,0.5678743444338721,,1.0954024050134028,,,,1.7204388354989593,1.303176088449672,,,,,,,,,,,,,,-0.7114458392410116,,,,,,,,,,-0.3117756806347207,0.7482518344192748,,,,,,,,,,,,,,,,,,,0.1615350072160555,,,,,,,,,,,0.9039393615402428,,,,,,,,,,,,,,,,,,,,0.8617234649895935,,,,,0.0921803212984261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0801313731171838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9665280472127776,,,,,,,,,,,0.3683260772658481,,,,0.7927181454287868,,-0.9825500146985932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,179-1,,,,,,,,,,,,,,,,,,,,,,,,,0.7551435245182745,,,,,,,,,,,,,,,,,,,,,,,-0.339092985486042,,,,,,1.1166520736042282,,,,1.3562439636363075,0.9992142430477624,,,,,,,,,,,,,,-0.9522369175494648,,,,0.6380660235627811,,,,,,-0.3117756806347207,0.6314876757860014,,,,,,,,,,,,,,,,,,,0.3923629323200871,,,,,,,,,,,1.0835114684180376,,,,,,,,,,,,,,,,,,,,0.8617234649895935,,,,,0.0921803212984261,,,,,,,,,,,,,,1.285159711583957,,,,,,,,,,,,,,,,,,,,1.1989331673439318,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3412130576365527,,,,,,,,,,,,,,,0.242876650603145,,,,0.8355341335875023,,-0.8775170496290813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,180-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4069974823537461,-0.339092985486042,,,,,,1.112770639121479,,,,1.5515191021523642,1.086756197262209,,,,,,,,,,,,,,-0.8776375723280987,,,,0.6380660235627811,,,,,,-0.3117756806347207,0.6576301393095478,,,,,,,,,,,,,,,,,,,0.3406825992206074,,,,,,,,,,,1.043306860181676,,,,,,,,,,,,,,,,,,,,1.0335502694834091,,,,,0.0921803212984261,,,,,,,,,-0.9112603881803468,,,,,1.0915418550429985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3342640292490298,,,,0.8225288672530817,,-0.7234467277909808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,180-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4069974823537461,-0.2258796904862026,,,,,,1.112770639121479,,,,1.5515191021523642,1.086756197262209,,,,,,,,,,,,,,-0.8776375723280987,,,,0.6380660235627811,,,,,,-0.3117756806347207,0.6576301393095478,,,,,,,,,,,,,,,,,,,0.3406825992206074,,,,,,,,,,,1.043306860181676,,,,,,,,,,,-0.07872770330879808,,,,,,,,,1.0335502694834091,,,,,0.09218032129842613,,,,,,,,,-0.9112603881803467,,,,,1.0915418550429985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3342640292490298,,,,0.9542783662043308,,-0.7234467277909808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
